organ,gene,score_signed,score_abs,rank
kidney,gene_919,0.006348824870367408,0.006348824870367408,1
kidney,gene_931,0.006344357280920593,0.006344357280920593,2
kidney,gene_464,0.005530288051546424,0.005530288051546424,3
kidney,gene_294,-0.0054591462049827675,0.0054591462049827675,4
kidney,gene_202,-0.005355038102760494,0.005355038102760494,5
kidney,gene_444,0.0053538017706335145,0.0053538017706335145,6
kidney,gene_630,0.005352587961772507,0.005352587961772507,7
kidney,gene_998,0.0052642848779398035,0.0052642848779398035,8
kidney,gene_394,0.005192190751760226,0.005192190751760226,9
kidney,gene_682,0.005013579015570967,0.005013579015570967,10
kidney,gene_891,-0.004966007821699586,0.004966007821699586,11
kidney,gene_100,0.004878918350325664,0.004878918350325664,12
kidney,gene_910,-0.004859426440435983,0.004859426440435983,13
kidney,gene_333,0.004857434637386523,0.004857434637386523,14
kidney,gene_291,0.00479450513029072,0.00479450513029072,15
kidney,gene_368,-0.004770022672852738,0.004770022672852738,16
kidney,gene_908,0.0047258657317819155,0.0047258657317819155,17
kidney,gene_537,0.004679533699134245,0.004679533699134245,18
kidney,gene_670,0.004677407083329803,0.004677407083329803,19
kidney,gene_462,0.0046533265355811005,0.0046533265355811005,20
kidney,gene_276,-0.0046255591570781174,0.0046255591570781174,21
kidney,gene_819,0.004529454489524257,0.004529454489524257,22
kidney,gene_547,0.0045129822256562676,0.0045129822256562676,23
kidney,gene_826,-0.004457064967162465,0.004457064967162465,24
kidney,gene_205,0.004446051747195246,0.004446051747195246,25
kidney,gene_732,0.004443053024604772,0.004443053024604772,26
kidney,gene_11,-0.004378088097152389,0.004378088097152389,27
kidney,gene_831,-0.004363294165093432,0.004363294165093432,28
kidney,gene_65,0.004337883854551725,0.004337883854551725,29
kidney,gene_926,0.004263586809373901,0.004263586809373901,30
kidney,gene_740,0.004235902026476043,0.004235902026476043,31
kidney,gene_82,0.004232002341911481,0.004232002341911481,32
kidney,gene_761,0.0042267920027055025,0.0042267920027055025,33
kidney,gene_866,-0.00420639095617849,0.00420639095617849,34
kidney,gene_468,0.004195725061090241,0.004195725061090241,35
kidney,gene_977,-0.004194303610989552,0.004194303610989552,36
kidney,gene_164,-0.004187534361051538,0.004187534361051538,37
kidney,gene_590,0.00418331866291807,0.00418331866291807,38
kidney,gene_392,-0.004144791434872285,0.004144791434872285,39
kidney,gene_571,-0.0041343008933586054,0.0041343008933586054,40
kidney,gene_359,0.004126115183828582,0.004126115183828582,41
kidney,gene_835,0.004122654001043514,0.004122654001043514,42
kidney,gene_261,-0.004102645349089793,0.004102645349089793,43
kidney,gene_596,0.0040989462384436355,0.0040989462384436355,44
kidney,gene_997,0.00408333691477682,0.00408333691477682,45
kidney,gene_168,0.004071588833280807,0.004071588833280807,46
kidney,gene_711,0.00405700475436147,0.00405700475436147,47
kidney,gene_869,0.0040070485235650195,0.0040070485235650195,48
kidney,gene_626,-0.003931227979917149,0.003931227979917149,49
kidney,gene_988,-0.003920067579469324,0.003920067579469324,50
kidney,gene_217,0.003906820158492317,0.003906820158492317,51
kidney,gene_730,0.0038951814079233506,0.0038951814079233506,52
kidney,gene_939,0.003893814849678934,0.003893814849678934,53
kidney,gene_938,0.0038809252060734087,0.0038809252060734087,54
kidney,gene_654,-0.0038607849137074816,0.0038607849137074816,55
kidney,gene_389,0.0038598068077440994,0.0038598068077440994,56
kidney,gene_552,0.0038354334665680065,0.0038354334665680065,57
kidney,gene_798,-0.003820828149029248,0.003820828149029248,58
kidney,gene_335,0.00382071802977714,0.00382071802977714,59
kidney,gene_482,-0.0038165614604260658,0.0038165614604260658,60
kidney,gene_396,-0.0037981412640312445,0.0037981412640312445,61
kidney,gene_221,0.0037897471309145435,0.0037897471309145435,62
