organ,gene,score_signed,score_abs,rank
brain_cortex,gene_0,0.0015893081347777595,0.0015893081347777595,399
brain_cortex,gene_964,-0.0015878023784459943,0.0015878023784459943,400
brain_cortex,gene_814,0.0015857109605869205,0.0015857109605869205,401
brain_cortex,gene_522,-0.0015822722381248699,0.0015822722381248699,402
brain_cortex,gene_47,0.001582097901384135,0.001582097901384135,403
brain_cortex,gene_29,-0.001578600319247417,0.001578600319247417,404
brain_cortex,gene_471,-0.0015774766888380304,0.0015774766888380304,405
brain_cortex,gene_625,-0.001570777324248883,0.001570777324248883,406
brain_cortex,gene_667,0.0015604713781577182,0.0015604713781577182,407
brain_cortex,gene_171,0.0015602820727642441,0.0015602820727642441,408
brain_cortex,gene_232,0.0015577349905699265,0.0015577349905699265,409
brain_cortex,gene_292,0.0015553254251681886,0.0015553254251681886,410
brain_cortex,gene_274,-0.0015535669017292942,0.0015535669017292942,411
brain_cortex,gene_273,0.0015511132624069467,0.0015511132624069467,412
brain_cortex,gene_450,-0.0015503726055342997,0.0015503726055342997,413
brain_cortex,gene_754,0.001548894817091587,0.001548894817091587,414
brain_cortex,gene_576,0.0015483933136009106,0.0015483933136009106,415
brain_cortex,gene_470,0.0015483116882841245,0.0015483116882841245,416
brain_cortex,gene_1009,0.0015465618398011567,0.0015465618398011567,417
brain_cortex,gene_495,-0.0015442406612900055,0.0015442406612900055,418
brain_cortex,gene_1,0.0015378558904326047,0.0015378558904326047,419
brain_cortex,gene_788,-0.0015341013888287441,0.0015341013888287441,420
brain_cortex,gene_447,0.0015267067942089877,0.0015267067942089877,421
brain_cortex,gene_638,-0.0015264843683999803,0.0015264843683999803,422
brain_cortex,gene_162,-0.0015261232051949928,0.0015261232051949928,423
brain_cortex,gene_475,-0.0015260999586232606,0.0015260999586232606,424
brain_cortex,gene_867,-0.001525140255595089,0.001525140255595089,425
brain_cortex,gene_184,-0.0015222162639337241,0.0015222162639337241,426
brain_cortex,gene_494,-0.0015190328810447233,0.0015190328810447233,427
brain_cortex,gene_644,0.0015188502254550717,0.0015188502254550717,428
brain_cortex,gene_90,-0.0015175265130901146,0.0015175265130901146,429
brain_cortex,gene_17,0.0015144869016322426,0.0015144869016322426,430
brain_cortex,gene_206,-0.001513608598993997,0.001513608598993997,431
brain_cortex,gene_953,0.0015132620508881874,0.0015132620508881874,432
brain_cortex,gene_589,-0.0015127825778490345,0.0015127825778490345,433
brain_cortex,gene_686,0.00151182597520965,0.00151182597520965,434
brain_cortex,gene_324,0.0015050988205754013,0.0015050988205754013,435
brain_cortex,gene_797,-0.001504735819004523,0.001504735819004523,436
brain_cortex,gene_690,0.0014989657105219175,0.0014989657105219175,437
brain_cortex,gene_309,-0.0014906390052267372,0.0014906390052267372,438
brain_cortex,gene_279,-0.0014807215868743548,0.0014807215868743548,439
brain_cortex,gene_39,0.0014790283334134035,0.0014790283334134035,440
brain_cortex,gene_940,0.0014727206789241257,0.0014727206789241257,441
brain_cortex,gene_932,0.001472154826436709,0.001472154826436709,442
brain_cortex,gene_557,0.0014721509737265779,0.0014721509737265779,443
brain_cortex,gene_897,-0.0014687490869947336,0.0014687490869947336,444
brain_cortex,gene_641,-0.001466611021281591,0.001466611021281591,445
brain_cortex,gene_33,-0.0014637707861888715,0.0014637707861888715,446
brain_cortex,gene_743,-0.0014630571611167812,0.0014630571611167812,447
brain_cortex,gene_852,-0.00145852746408924,0.00145852746408924,448
brain_cortex,gene_683,0.001457397734197416,0.001457397734197416,449
brain_cortex,gene_551,-0.0014567435124149446,0.0014567435124149446,450
brain_cortex,gene_762,0.001455233228205529,0.001455233228205529,451
brain_cortex,gene_414,0.0014545328217162442,0.0014545328217162442,452
brain_cortex,gene_50,0.0014495551019641526,0.0014495551019641526,453
brain_cortex,gene_912,-0.0014458601150093777,0.0014458601150093777,454
brain_cortex,gene_972,0.0014455445379220702,0.0014455445379220702,455
brain_cortex,gene_731,0.0014393183636253353,0.0014393183636253353,456
brain_cortex,gene_282,-0.001438322768311671,0.001438322768311671,457
brain_cortex,gene_966,0.001434806006939271,0.001434806006939271,458
brain_cortex,gene_190,-0.0014342988195145355,0.0014342988195145355,459
brain_cortex,gene_358,-0.0014341543504337961,0.0014341543504337961,460
brain_cortex,gene_454,-0.0014290779778466948,0.0014290779778466948,461
brain_cortex,gene_321,-0.0014275098162821187,0.0014275098162821187,462
brain_cortex,gene_13,-0.001425205634086094,0.001425205634086094,463
brain_cortex,gene_676,0.0014239685899005833,0.0014239685899005833,464
brain_cortex,gene_169,0.0014204716578091925,0.0014204716578091925,465
brain_cortex,gene_685,-0.00141996951396856,0.00141996951396856,466
brain_cortex,gene_84,0.0014185501588178833,0.0014185501588178833,467
brain_cortex,gene_948,0.0014175776231629804,0.0014175776231629804,468
brain_cortex,gene_212,0.0014149274477277098,0.0014149274477277098,469
brain_cortex,gene_89,0.001413737842042124,0.001413737842042124,470
brain_cortex,gene_854,0.0014125618742134402,0.0014125618742134402,471
brain_cortex,gene_285,0.0014124602776539748,0.0014124602776539748,472
brain_cortex,gene_603,0.0014122606593656053,0.0014122606593656053,473
brain_cortex,gene_840,-0.001408001524937638,0.001408001524937638,474
brain_cortex,gene_1016,-0.0014074168899836244,0.0014074168899836244,475
brain_cortex,gene_989,-0.001397686748083981,0.001397686748083981,476
brain_cortex,gene_668,-0.0013959659609187193,0.0013959659609187193,477
brain_cortex,gene_846,0.001386931233514225,0.001386931233514225,478
brain_cortex,gene_488,-0.0013839939799459957,0.0013839939799459957,479
brain_cortex,gene_505,0.0013827619073612926,0.0013827619073612926,480
brain_cortex,gene_874,0.0013802573597252012,0.0013802573597252012,481
brain_cortex,gene_745,0.0013792508148465568,0.0013792508148465568,482
brain_cortex,gene_583,0.0013743081632042503,0.0013743081632042503,483
brain_cortex,gene_838,0.0013733947667854177,0.0013733947667854177,484
brain_cortex,gene_240,0.0013646565172971384,0.0013646565172971384,485
brain_cortex,gene_387,-0.0013645903689505805,0.0013645903689505805,486
brain_cortex,gene_259,-0.001361411304504674,0.001361411304504674,487
brain_cortex,gene_339,0.001359779864965177,0.001359779864965177,488
brain_cortex,gene_863,0.0013527892028599587,0.0013527892028599587,489
brain_cortex,gene_179,0.001352531638687175,0.001352531638687175,490
brain_cortex,gene_487,0.0013472632916201204,0.0013472632916201204,491
brain_cortex,gene_643,-0.0013440381550192454,0.0013440381550192454,492
brain_cortex,gene_877,0.001341980310930733,0.001341980310930733,493
brain_cortex,gene_857,0.0013304043823894529,0.0013304043823894529,494
brain_cortex,gene_822,-0.001329875596237978,0.001329875596237978,495
brain_cortex,gene_241,0.0013254870676051818,0.0013254870676051818,496
brain_cortex,gene_37,0.001324244121729953,0.001324244121729953,497
brain_cortex,gene_216,-0.0013196553711567476,0.0013196553711567476,498
brain_cortex,gene_884,-0.0013175906344287359,0.0013175906344287359,499
brain_cortex,gene_110,-0.0013145134971823025,0.0013145134971823025,500
brain_cortex,gene_903,-0.0013127455148732533,0.0013127455148732533,501
brain_cortex,gene_902,0.001311087874560024,0.001311087874560024,502
brain_cortex,gene_165,0.0013086513182744084,0.0013086513182744084,503
brain_cortex,gene_994,-0.0013062038065586245,0.0013062038065586245,504
brain_cortex,gene_111,0.001304679904069562,0.001304679904069562,505
brain_cortex,gene_821,0.0013037600983851082,0.0013037600983851082,506
brain_cortex,gene_795,0.0013014819694394189,0.0013014819694394189,507
brain_cortex,gene_501,0.0013006423436786778,0.0013006423436786778,508
brain_cortex,gene_962,-0.0012987401393811742,0.0012987401393811742,509
brain_cortex,gene_642,0.0012982251205018909,0.0012982251205018909,510
brain_cortex,gene_107,-0.0012947918328458886,0.0012947918328458886,511
brain_cortex,gene_892,0.0012947646334136695,0.0012947646334136695,512
brain_cortex,gene_354,0.0012915712549844433,0.0012915712549844433,513
brain_cortex,gene_308,0.001288598446637364,0.001288598446637364,514
brain_cortex,gene_58,-0.0012879720067448858,0.0012879720067448858,515
brain_cortex,gene_44,-0.0012739295473287167,0.0012739295473287167,516
brain_cortex,gene_21,0.0012600272759390784,0.0012600272759390784,517
brain_cortex,gene_318,0.0012554000864168442,0.0012554000864168442,518
brain_cortex,gene_1004,0.0012515501990114795,0.0012515501990114795,519
brain_cortex,gene_374,0.0012512474015514423,0.0012512474015514423,520
brain_cortex,gene_607,0.0012498668494734726,0.0012498668494734726,521
brain_cortex,gene_1000,0.0012420395189292601,0.0012420395189292601,522
brain_cortex,gene_796,-0.0012397780570834204,0.0012397780570834204,523
brain_cortex,gene_302,-0.0012264252987480482,0.0012264252987480482,524
brain_cortex,gene_733,-0.0012244283393436268,0.0012244283393436268,525
brain_cortex,gene_980,0.0012235902325479987,0.0012235902325479987,526
brain_cortex,gene_799,-0.0012219675759770538,0.0012219675759770538,527
brain_cortex,gene_264,0.0012131723972425897,0.0012131723972425897,528
brain_cortex,gene_319,0.001212933468108432,0.001212933468108432,529
brain_cortex,gene_718,0.0012093404785018494,0.0012093404785018494,530
brain_cortex,gene_828,-0.0012074657359881274,0.0012074657359881274,531
brain_cortex,gene_649,0.001206576975245832,0.001206576975245832,532
brain_cortex,gene_753,-0.0012062444054697125,0.0012062444054697125,533
brain_cortex,gene_278,-0.0012052583228618697,0.0012052583228618697,534
brain_cortex,gene_395,-0.0011989385638490045,0.0011989385638490045,535
brain_cortex,gene_48,0.0011964448336996424,0.0011964448336996424,536
brain_cortex,gene_739,-0.0011933949825393988,0.0011933949825393988,537
brain_cortex,gene_245,0.0011889976068522605,0.0011889976068522605,538
brain_cortex,gene_31,-0.0011850095638570959,0.0011850095638570959,539
brain_cortex,gene_947,0.0011840774576726914,0.0011840774576726914,540
brain_cortex,gene_823,0.0011798352928845987,0.0011798352928845987,541
brain_cortex,gene_20,0.0011791321384636458,0.0011791321384636458,542
brain_cortex,gene_364,0.0011747667848721775,0.0011747667848721775,543
brain_cortex,gene_160,0.0011729864289384392,0.0011729864289384392,544
brain_cortex,gene_416,-0.0011716602494968652,0.0011716602494968652,545
brain_cortex,gene_652,-0.0011709323085071087,0.0011709323085071087,546
brain_cortex,gene_122,0.0011665643084176906,0.0011665643084176906,547
